Date	Aircraft Type	Aircraft Ident	Route of Flight	Time in Flight	Day Landings	Night Landings	Instrument	Simulated Instrument	Approaches	Simulator	Night	Cross Country	Solo	Pilot in Command	Second in Command	Dual	As Instructor	Complex	High Perf	Tailwheel	Turbine	Multi Engine	Remarks
"12/08/05"	"C150M"	"N66239"	"BCB-BCB"	0.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Jorge Suris, HFC checkout, oil door came off in flight!"
"12/13/05"	"C150M"	"N66239"	"BCB-BCB"	1.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: Vijay Singal, steep turns, power off stalls, engine emergencies"
"12/14/05"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Jorge Suris, HFC checkout & flight review"
"12/14/05"	"C150M"	"N66239"	"BCB-BCB"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: OJ Browne, steep turns, slow flight, engine emergencies"
"12/14/05"	"C150M"	"N66239"	"BCB-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Vijay Singal"
"12/14/05"	"C172R"	"N387MA"	"BCB-PSK-BCB"	1.1	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Paul Haynes, steep turns, slow flight, touch & goes"
"12/17/05"	"C172R"	"N387MA"	"BCB-BCB"	1.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.9	0.0	0.0	1.9						"Student: Paul Haynes"
"12/18/05"	"C172R"	"N387MA"	"BCB-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Paul Haynes"
"12/19/05"	"PA28-140"	"N55203"	"BCB-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Brian Wimmer checkout"
"12/19/05"	"C150M"	"N66239"	"BCB-BCB"	1.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Brian Hanlon, steep turns, slow flight, power on & off stalls"
"12/20/05"	"C172R"	"N387MA"	"BCB-PSK-BCB"	1.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Paul Haynes"
"12/20/05"	"C150M"	"N66239"	"BCB-BCB"	0.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: Vijay Singal"
"12/21/05"	"C172R"	"N387MA"	"BCB-PSK-BCB"	0.9	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: Paul Haynes, prep before first solo"
"12/21/05"	"C150M"	"N66239"	"BCB-ROA-MKJ"	1.7	0	0	0.0	0.0	0	0.0	0.0	1.7	0.0	1.7	0.0	0.0	1.7						"Student: Dave Robinson, class C airspace, VOR nav, inst. flying"
"12/21/05"	"PA28-140"	"N55203"	"MKJ-BCB"	0.7	1	0	0.0	0.6	1	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0						"Ferry from MKJ, LOC/DME12@BCB, Brian Wimmer safety pilot"
"01/01/06"	"C172M"	"N1451U"	"INT-INT"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Jason Farah, review steep turns, slow flight, power off stalls"
"01/03/06"	"C172L"	"N7125Q"	"INT-INT"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Sight seeing w/Gary Chandler, north of Walnut Cove"
"01/04/06"	"C172L"	"N9835G"	"INT-MWK-INT"	1.4	1	0	0.2	1.0	1	0.0	0.0	0.0	0.0	1.4	0.0	1.4	0.0						"CFII training, NDB holds, ILS33@INT"
"01/05/06"	"C172M"	"N1451U"	"INT-HBI-2A5-INT"	2.0	1	0	0.0	2.0	3	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0						"CFII training, NDB approach, VOR approach, ILS approach, PP hold"
"01/08/06"	"C172M"	"N71409"	"INT-INT"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Jason Farah, review s-turns, turns/point, dutch rolls, engine out"
"01/09/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.6	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: OJ Browne, power on & off stalls, pattern work"
"01/09/06"	"C172R"	"N387MA"	"BCB-PSK-BCB"	0.8	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Student: Paul Haynes, review landings"
"01/10/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: OJ Browne, power on & off stalls, stall demos, landings"
"01/12/06"	"C172R"	"N387MA"	"BCB-BCB"	1.8	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	1.8						"Student: Paul Haynes, short & soft field takeoffs & landings"
"01/12/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: OJ Browne, pattern work, engine emergencies"
"01/12/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Vijay Singal, steep turns, power off stalls, pattern work"
"01/13/06"	"C150M"	"N66239"	"BCB-BCB"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7						"Student: Vijay Singal, strong winds, crosswind landings"
"01/16/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Dave Robinson, busy day, class C airspace"
"01/16/06"	"C150M"	"N66239"	"BCB-BCB"	1.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: OJ Browne, pattern work"
"01/16/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Vijay Singal, pattern work"
"01/18/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.0	0	0	0.0	0.0	0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Dave Robinson, night flying, ATC communications"
"01/19/06"	"C172R"	"N387MA"	"BCB-BCB"	0.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7						"Student: Paul Haynes, crosswind takeoffs & landings"
"01/20/06"	"C172M"	"N71409"	"INT-INT"	1.6	1	0	0.0	0.5	2	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0						"passed CFII checkride, w/DPE Frank Barber, VOR2@2A5, ILS33@INT"
"01/23/06"	"C172R"	"N387MA"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Paul Haynes, short & soft field takeoffs & landings"
"01/24/06"	"C150M"	"N66239"	"BCB-MKJ-BCB"	1.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0						"Took Kathryn back after dropping 55203 off for top overhaul"
"01/24/06"	"C172R"	"N387MA"	"BCB-W91-BCB"	1.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Paul Haynes, short field ops"
"01/27/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Vijay Singal"
"01/28/06"	"J3"	"N3134N"	"Pace-Pace"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			1.0			"fun flying & maneuvers"
"01/28/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Bo Honeycutt, flight review"
"01/30/06"	"C150M"	"N66239"	"BCB-BCB"	2.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0						"Student: Vijay Singal"
"02/01/06"	"C150M"	"N66239"	"BCB-MKJ"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0						"Picked up 55203, dropped off 66239 for tail repair"
"02/01/06"	"C172R"	"N387MA"	"BCB-ROA-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Paul Haynes, ATC communication, class C airspace"
"02/02/06"	"C150M"	"N66239"	"MKJ-BCB"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0						"brought back after tail repair"
"02/03/06"	"C150M"	"N66239"	"BCB-BCB"	1.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Vijay Singal"
"02/03/06"	"C172R"	"N387MA"	"BCB-SXL-BKW-BCB"	2.6	0	0	0.0	0.0	0	0.0	1.2	2.6	0.0	2.6	0.0	0.0	2.6						"Student: Paul Haynes, first dual cross-country"
"02/07/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Dave Robinson, class C airspace, okay to solo to ROA"
"02/07/06"	"C150M"	"N66239"	"BCB-BCB"	0.5	0	3	0.0	0.0	0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0						"Oil changed, night"
"02/08/06"	"C150M"	"N66239"	"BCB-IGX-BCB"	3.0	0	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	3.0						"Student: Dave Robinson, first dual cross-country, pilotage & dead reckoning"
"02/08/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Jay Krushinski, handoff from Mike Aragones"
"02/13/06"	"C172R"	"N387MA"	"BCB-PSK-BCB"	2.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.4	0.0	0.0	2.4						"Student: Paul Haynes, VOR navigation, instrument flying"
"02/14/06"	"C150M"	"N66239"	"BCB-DAN"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.8	0.0	0.8	0.0	0.0	0.0						"Valentines Day w/Rach"
"02/15/06"	"C150M"	"N66239"	"DAN-BCB"	1.3	1	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	0.0						"Valentines Day w/Rach"
"02/15/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.7	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Vijay Singal"
"02/15/06"	"C150M"	"N66239"	"BCB-BCB"	1.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: OJ Browne"
"02/16/06"	"C172R"	"N387MA"	"BCB-GWW-BCB"	4.4	0	0	0.0	0.0	0	0.0	2.4	4.4	0.0	4.4	0.0	0.0	4.4						"Student: Paul Haynes, second x/c, night x/c"
"02/20/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Dave Robinson, VOR navigation, instrument flying"
"02/20/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Vijay Singal"
"02/22/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: OJ Browne"
"02/23/06"	"C150M"	"N66239"	"BCB-DAN-0V4"	2.6	0	1	0.0	0.0	0	0.0	2.6	2.6	0.0	2.6	0.0	0.0	2.6						"Student: Dave Robinson, night x/c, overnight due to low fuel"
"02/24/06"	"C150M"	"N66239"	"0V4-LYH-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	1.1	0.0	1.4	0.0	0.0	1.4						"Student: Dave Robinson, return from the trip from hell"
"02/27/06"	"C150M"	"N66239"	"BCB-BCB"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: OJ Browne, forward slips, crosswind landings"
"03/03/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Vijay Singal"
"03/04/06"	"C150M"	"N66239"	"BCB-GSO-78N-Pace-BCB"	3.0	0	0	0.0	0.0	0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	3.0						"Student: Dave Robinson, dual cross-country, soft field ops"
"03/07/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	1.4	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Dave Robinson, night landings, VOR tracking"
"03/09/06"	"C150M"	"N66239"	"BCB-BCB"	0.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: OJ Browne, gusty winds, crosswinds"
"03/12/06"	"PA28-140"	"N55203"	"BCB-HSP-BCB"	1.7	2	0	0.0	0.0	0	0.0	0.0	1.7	0.0	1.7	0.0	0.0	0.0						"to Hot Springs w/Rach"
"03/13/06"	"C150M"	"N66239"	"BCB-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: Jay Krushinski"
"03/16/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Jay Krushinski, forward slips, simulated engine out, no flap landings"
"03/17/06"	"C172L"	"N9835G"	"INT-MWK-INT"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Hal McKinnon, currency"
"03/17/06"	"BE33"	"N1970Z"	"INT-INT"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8	0.8	0.8				"Houston, currency"
"03/17/06"	"BE33"	"N1970Z"	"INT-8A6-INT"	1.4	1	0	0.0	0.0	0	0.0	0.2	1.4	0.0	1.4	0.0	0.0	0.8	1.4	1.4				"check out Seneca at Wilgrove Airpark w/Houston"
"03/18/06"	"C172M"	"N71409"	"INT-INT"	0.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Travis Fleshman checkout incomplete"
"03/18/06"	"C172L"	"N7125Q"	"INT-INT"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.6						"Jose McReynolds intro flight"
"03/18/06"	"C172L"	"N9835G"	"INT-INT"	1.2	0	0	0.0	0.0	0	0.0	0.2	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Lance Hill"
"03/19/06"	"C172M"	"N1451U"	"INT-GSO-INT"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Rob Singletary"
"03/20/06"	"C150M"	"N66239"	"BCB-BCB"	0.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0						"Oil changed"
"03/22/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Vijay Singal"
"03/22/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: OJ Browne, crosswind landings"
"03/22/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Dave Robinson, crosswind landings, short field landings"
"03/23/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Juan Suris, checkride prep, maneuver review"
"03/23/06"	"C150M"	"N66239"	"BCB-BCB"	0.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.4						"Student: Jay Krushinski, prep before first solo"
"03/24/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Vijay Singal, pattern work"
"03/26/06"	"C150J"	"N60378"	"Pace-Pace"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0						"Test flight"
"03/27/06"	"C150M"	"N66239"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Dave Robinson, checkride prep, instrument flying"
"03/28/06"	"C172R"	"N387MA"	"BCB-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Student: Paul Haynes"
"03/29/06"	"C150M"	"N66239"	"BCB-BCB"	1.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: Juan Suris, checkride prep, instrument flying, forward slip"
"03/29/06"	"PA28-140"	"N55203"	"BCB-BCB"	0.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0						"testing ADF antenna"
"03/29/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Vijay Singal"
"03/30/06"	"C172R"	"N387MA"	"BCB-HLX-BLF-BCB"	2.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	2.2						"Student: Paul Haynes, pilotage exercise"
"03/30/06"	"C150M"	"N66239"	"BCB-BCB"	0.9	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: Dave Robinson, checkride prep, ground ref. maneuvers, engine out"
"03/30/06"	"C150M"	"N66239"	"BCB-BCB"	0.9	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: Jay Krushinski, short field t/o & ldg, crosswinds"
"03/31/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Student: Vijay Singal, crosswind landings"
"04/04/06"	"C150M"	"N66239"	"BCB-BCB"	0.8	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Student: Jay Krushinski, gusty winds"
"04/06/06"	"C150M"	"N66239"	"BCB-BCB"	0.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.6						"Student: OJ Browne, crosswind landings"
"04/06/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Jay Krushinski, short & soft field ops"
"04/06/06"	"C172R"	"N387MA"	"BCB-PSK-BCB"	1.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: Paul Haynes"
"04/07/06"	"C150M"	"N66239"	"BCB-BCB"	2.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	2.1						"Student: Vijay Singal, pattern work"
"04/09/06"	"J3"	"N3134N"	"Pace-Pace"	1.5	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0			1.5			"Wedding practice"
"04/10/06"	"PA28-140"	"N55203"	"BCB-PSK-BCB"	2.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	2.2						"Jeff Stokes, instrument currency"
"04/10/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.4	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	1.4						"Student: Jay Krushinski, ATC communication, class C airspace"
"04/11/06"	"C172R"	"N387MA"	"BCB-I16-BCB"	2.7	1	0	0.0	0.0	0	0.0	0.0	2.7	0.0	2.7	0.0	0.0	2.7						"Student: Paul Haynes, pilotage to Pineville, WV"
"04/11/06"	"C150M"	"N66239"	"BCB-BCB"	0.8	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.8						"Student: Jay Krushinski, instrument flying, short & soft field ops"
"04/12/06"	"C150M"	"N66239"	"BCB-MKJ-BCB"	1.5	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0						"ferry 55203, for fuel indicator fix"
"04/12/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Vijay Singal"
"04/13/06"	"C150M"	"N66239"	"BCB-BCB"	0.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5						"Student: OJ Browne, first solo"
"04/13/06"	"C150M"	"N66239"	"BCB-MKJ-BCB"	1.6	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0						"flew out to ferry 55203 back"
"04/14/06"	"PA28-140"	"N55203"	"BCB-FFT"	3.5	1	0	0.0	0.0	0	0.0	0.0	3.5	0.0	3.5	0.0	0.0	0.0						"fuel stop at Frankfort, KY"
"04/14/06"	"PA28-140"	"N55203"	"FFT-BMI"	3.1	1	0	0.0	0.0	0	0.0	0.0	3.1	0.0	3.1	0.0	0.0	0.0						"to Bloomington to see Rene"
"04/17/06"	"PA28-140"	"N55203"	"I69-BCB"	2.8	1	0	2.0	0.0	1	0.0	0.0	2.8	0.0	2.8	0.0	0.0	0.0						"return from Sportys, LOC/DME12@BCB to minimums!"
"04/17/06"	"PA28-140"	"N55203"	"BMI-I69"	3.6	1	0	1.6	0.0	1	0.0	0.0	3.6	0.0	3.6	0.0	0.0	0.0						"fuel stop at Sportys, VOR-B@I69"
"04/18/06"	"C150M"	"N66239"	"BCB-W90-BCB"	1.9	2	0	0.0	0.0	0	0.0	0.0	1.9	0.0	1.9	0.0	0.0	1.9						"Student: Jay Krushinski, first cross-country"
"04/19/06"	"C150M"	"N66239"	"BCB-BCB"	1.7	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: OJ Browne, short/soft field intro"
"04/19/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.1	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	1.1						"Topher Chapele, flight review"
"04/19/06"	"C150M"	"N66239"	"BCB-ROA-W91-BCB"	2.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	2.2						"Student: Juan Suris, ATC communication, short field operations"
"04/23/06"	"C172L"	"N7125Q"	"INT-GSO"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0						"ferry for Wings weekend"
"04/23/06"	"C172L"	"N7125Q"	"GSO-W91-6A5-INT-GSO"	3.6	1	0	0.0	0.0	0	0.0	0.0	3.6	0.0	3.6	0.0	0.0	3.6						"Tim Walker Wings Phase IV"
"04/23/06"	"C172L"	"N7125Q"	"GSO-INT"	0.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0						"ferry back to Winston"
"04/24/06"	"C150M"	"N66239"	"BCB-DAN-BCB"	2.3	0	0	0.0	0.0	0	0.0	1.0	2.3	0.0	2.3	0.0	0.0	2.3						"Student: Jay Krushinski, day & night cross country"
"04/25/06"	"C172R"	"N387MA"	"BCB-BCB"	1.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: Paul Haynes"
"04/27/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Kristen Bradburn, a/c familiarization, steel turns, slow flight"
"04/28/06"	"C172R"	"N387MA"	"BCB-PSK-BCB"	1.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: Paul Haynes, landings"
"04/28/06"	"C150M"	"N66239"	"BCB-ROA-BCB"	1.3	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3						"Student: OJ Browne, ATC communications, class C airspace"
"05/01/06"	"C150M"	"N66239"	"BCB-BCB"	1.5	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	1.5						"Student: Dave Robinson, checkride prep"
"05/01/06"	"C150M"	"N66239"	"BCB-BCB"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9						"Student: Jay Krushinski, vor navigation"
"05/02/06"	"C172R"	"N387MA"	"BCB-SHD-BCB"	2.6	0	0	0.0	0.0	0	0.0	0.0	2.6	0.0	2.6	0.0	0.0	2.6						"Student: Paul Haynes, dual x/c, pilotage, dead reckoning, vor nav"
"05/03/06"	"C150M"	"N66239"	"BCB-PSK-BCB"	1.2	0	0	0.0	0.0	0	0.0	1.2	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Jay Krushinski, night takeoffs & landings"
"05/04/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Kristen Bradburn, a/c familiarization, stalls, landings"
"05/05/06"	"C150M"	"N66239"	"BCB-BCB"	1.2	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.2						"Student: Kristen Bradburn, takeoffs & landings, turns around pt, s-turns"
"05/09/06"	"C150M"	"N66239"	"BCB-BCB"	1.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Student: Kristen Bradburn, ground ref maneuvers, traffic patterns, go-around"
"05/10/06"	"C150M"	"N66239"	"BCB-BCB"	0.5	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0						"Fun w/Jay, short field landings, landed & stopped before first turnoff of rw 12"
"05/15/06"	"C150M"	"N66239"	"BCB-BCB"	1.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0						"Review for Cecil McBride before examiner renewal"
"05/16/06"	"PA28-140"	"N55203"	"BCB-PSK-BCB"	1.6	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	1.6						"Jorge Suris checkout satisfactory"
"05/16/06"	"C150M"	"N66239"	"BCB-BCB"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5						"Student: Dave Robinson, short field t/o & ldg, engine emergencies"
"05/16/06"	"C150M"	"N66239"	"BCB-BCB"	1.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	1.7						"Student: Kristen Bradburn, pattern work"
